Timestamp,LoopCnt,LoopTime(ms),AvgLoopTime(ms),IrCnt,IrTime(ms),AvgIrTime(ms),IR1,IR2,IR3,IR4,IR5,T1,T2,T3,T4,T5
14:34:03.981,52564,26,25.40,26283,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.032,52566,25,25.40,26284,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.083,52568,25,25.39,26285,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.135,52570,26,25.40,26286,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:04.186,52572,26,25.40,26287,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.236,52574,25,25.40,26288,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.288,52576,24,25.39,26289,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.339,52578,26,25.39,26290,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.390,52580,26,25.40,26291,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.441,52582,26,25.40,26292,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.492,52584,25,25.40,26293,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.543,52586,25,25.40,26294,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.594,52588,26,25.40,26295,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:04.645,52590,25,25.40,26296,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.696,52592,26,25.40,26297,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.747,52594,25,25.40,26298,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.798,52596,26,25.40,26299,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.850,52598,26,25.40,26300,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.901,52600,26,25.41,26301,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:04.952,52602,25,25.41,26302,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.003,52604,24,25.40,26303,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.054,52606,26,25.40,26304,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.105,52608,26,25.40,26305,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.156,52610,26,25.41,26306,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.208,52612,25,25.41,26307,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.259,52614,26,25.41,26308,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:05.361,52616,26,25.41,26309,52,52.09,0,0,0,0,0,1,1,1,1,1
14:34:05.361,52618,25,25.41,26310,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.412,52620,24,25.40,26311,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.463,52622,25,25.40,26312,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.514,52624,26,25.40,26313,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.616,52626,26,25.41,26314,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.617,52628,26,25.41,26315,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.718,52630,25,25.41,26316,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.718,52632,26,25.41,26317,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:05.769,52634,25,25.41,26318,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.820,52636,26,25.41,26319,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.871,52638,25,25.41,26320,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:05.921,52640,25,25.41,26321,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.023,52642,26,25.41,26322,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:06.023,52644,26,25.41,26323,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.125,52646,26,25.42,26324,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.126,52648,24,25.41,26325,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.227,52650,25,25.41,26326,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.279,52652,26,25.41,26327,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.330,52654,26,25.41,26328,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.381,52656,25,25.41,26329,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.432,52658,25,25.41,26330,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.483,52660,26,25.41,26331,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:06.535,52662,25,25.41,26332,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.586,52664,26,25.41,26333,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.637,52666,25,25.41,26334,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.688,52668,25,25.41,26335,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.739,52670,26,25.41,26336,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.790,52672,26,25.41,26337,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.841,52674,25,25.41,26338,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.892,52676,24,25.41,26339,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.943,52678,25,25.40,26340,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:06.994,52680,26,25.41,26341,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.046,52682,26,25.41,26342,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.097,52684,25,25.41,26343,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.148,52686,25,25.41,26344,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.199,52688,26,25.41,26345,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:07.250,52690,26,25.41,26346,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.301,52692,24,25.40,26347,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.352,52694,25,25.40,26348,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.403,52696,26,25.41,26349,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.454,52698,26,25.41,26350,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.507,52700,26,25.41,26351,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.558,52702,25,25.41,26352,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.609,52704,25,25.41,26353,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.661,52706,25,25.41,26354,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.762,52708,26,25.41,26355,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.763,52710,26,25.41,26356,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.814,52712,25,25.41,26357,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.865,52714,26,25.41,26358,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.916,52716,26,25.41,26359,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:07.967,52718,26,25.42,26360,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.018,52720,24,25.41,26361,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.069,52722,25,25.41,26362,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.120,52724,26,25.41,26363,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.171,52726,26,25.41,26364,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.222,52728,26,25.42,26365,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.273,52730,25,25.41,26366,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.324,52732,26,25.42,26367,53,52.09,0,0,0,0,0,1,1,1,1,1
14:34:08.375,52734,25,25.41,26368,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.426,52736,25,25.41,26369,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.528,52738,25,25.41,26370,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.528,52740,25,25.41,26371,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.630,52742,26,25.41,26372,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.682,52744,26,25.41,26373,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.735,52746,26,25.42,26374,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.786,52748,24,25.41,26375,51,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.837,52750,25,25.41,26376,53,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.889,52752,26,25.41,26377,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.940,52754,26,25.41,26378,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:08.991,52756,25,25.41,26379,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:09.042,52758,25,25.41,26380,52,52.08,0,0,0,0,0,1,1,1,1,1
14:34:09.094,52760,26,25.41,26381,53,52.08,0,0,0,0,0,1,1,1,1,1
